Id,SalePrice
1635,173436.79037883645
1636,151519.97241589907
1637,190135.73026100933
1638,191862.10310809792
1639,174486.59271706038
1640,255215.63042473132
1641,173825.96479483115
1642,229636.95680214508
1643,218360.27317765602
1644,231578.01729364417
1645,189056.60106375653
1646,158994.1692332593
1647,155917.224309626
1648,129957.31727041419
1649,141733.54981974783
1650,116684.14405208522
1651,119635.96892057835
1652,100287.91451749712
1653,102762.33497434155
1654,148638.5739946402
1655,142517.25629686692
1656,146213.46579240882
1657,151288.77050112005
1658,147993.6492272131
1659,128107.61022360233
1660,152540.1352079328
1661,501058.92874401517
1662,383122.800244065
1663,391696.52398924896
1664,529376.2770295664
1665,305007.5048153367
1666,327134.896540697
1667,368428.50636098767
1668,327746.7508939418
1669,291110.87111030135
1670,332370.1026050903
1671,260000.5149218095
1672,508695.23235652986
1673,288210.54681772215
1674,243881.28064613245
1675,188837.6247166621
1676,191705.348350422
1677,215418.62451971034
1678,524374.2022974498
1679,408682.6082885438
1680,332285.6498135765
1681,242203.7297327012
1682,306279.00739545893
1683,178551.08301052643
1684,172106.8562607969
1685,171021.55497803658
1686,169804.69652405646
1687,169796.7638615567
1688,192513.96485354277
1689,193445.4963941646
1690,193709.2876554883
1691,181922.70343497326
1692,256156.15256306774
1693,169225.73279620984
1694,178908.40857687482
1695,165794.57384626352
1696,266981.8147095998
1697,170167.7022133587
1698,340578.42457136663
1699,314365.5472891911
1700,245165.67249953994
1701,264129.2524787881
1702,249691.18574157378
1703,251765.22935685902
1704,281282.9324238311
1705,238505.81889992292
1706,434838.4446710103
1707,212826.7879489103
1708,205202.7330292327
1709,274107.2205389617
1710,222978.27775083698
1711,265146.53054768196
1712,261444.2050137412
1713,266812.5940746602
1714,224626.47611157648
1715,206974.39872657554
1716,187432.36418993233
1717,175482.92324723315
1718,134300.61620415706
1719,201373.48365237628
1720,229240.28532962926
1721,165846.6110306324
1722,127864.76834180504
1723,156054.33960154915
1724,207242.94870495406
1725,234250.36697165927
1726,184901.78288627352
1727,159644.05392138666
1728,176034.27386159613
1729,166302.65095389984
1730,149623.58395703227
1731,122810.0270355025
1732,134575.38199005826
1733,117815.50306535151
1734,121083.8067272317
1735,130984.80798766128
1736,118733.8813055857
1737,302592.42631801736
1738,227786.97203331516
1739,254694.45226252353
1740,223010.54655413976
1741,193785.6440086902
1742,174135.9220467897
1743,171966.74523158942
1744,298880.423357752
1745,212229.9601904334
1746,185055.280742012
1747,214151.01178038173
1748,218238.25778749507
1749,153316.85460401303
1750,130155.35680308119
1751,244067.48159703115
1752,119910.53214338045
1753,142307.2635778175
1754,192810.87029627175
1755,170739.99803608743
1756,129437.60625824264
1757,120144.13471727307
1758,147043.21473815702
1759,159558.9355867632
1760,173236.36495128775
1761,147831.0406086988
1762,174431.71634217325
1763,171190.56984558297
1764,119275.47598688958
1765,160882.8174454857
1766,175617.94485385425
1767,223594.23142246503
1768,146056.42131840455
1769,174032.6971605294
1770,147682.98736482355
1771,128869.98156197551
1772,138519.02990463603
1773,127545.25700956407
1774,138298.81180813283
1775,136073.48577995074
1776,122565.8460310693
1777,113178.02377910363
1778,135582.12490123353
1779,117700.81502937271
1780,175385.7979587375
1781,129575.72184292765
1782,92589.22019343443
1783,149876.39588069843
1784,111019.1344528287
1785,120630.32122560509
1786,143118.23790618108
1787,165567.8974334868
1788,61549.692425123394
1789,98967.22301444408
1790,82885.79619191875
1791,178065.30919060585
1792,156496.80764132022
1793,132812.31131961808
1794,146236.46949801108
1795,135598.64889190692
1796,120908.93019577577
1797,126108.07771803196
1798,122216.3994965025
1799,116537.66897119215
1800,129797.6661048498
1801,133244.0636899786
1802,136857.67640635028
1803,145309.45861911916
1804,142681.36742146724
1805,133535.63958033134
1806,123951.27160177968
1807,130390.71322773716
1808,117949.26569513718
1809,117770.73074268903
1810,143887.20182766105
1811,92974.60717207943
1812,96762.53839013584
1813,120630.56947747576
1814,92987.02419854706
1815,43919.87281393149
1816,100389.97962233535
1817,113797.81824474594
1818,150125.62686751125
1819,130674.55239010326
1820,66393.5934606181
1821,115285.38409218329
1822,150037.71669207714
1823,43461.626135848324
1824,132301.76306303972
1825,133544.56909672025
1826,105735.23823439554
1827,103420.28444051644
1828,138295.69785264033
1829,121712.28905451328
1830,142479.83289068376
1831,144560.29512461566
1832,82394.71406701545
1833,134959.04568672067
1834,118521.2492937576
1835,135746.70458384804
1836,129065.94373539835
1837,93769.64412818
1838,131694.1602267873
1839,95772.25286088482
1840,134464.71527750604
1841,140466.30679630968
1842,87759.7658356065
1843,135510.62638437026
1844,137438.71318245822
1845,139810.58057631843
1846,153560.53734201987
1847,169660.7524435805
1848,45615.23685927378
1849,103728.83353107651
1850,117892.69156819305
1851,152782.8497653959
1852,129076.28608496668
1853,134731.5539761047
1854,169362.23530696376
1855,149020.18982328108
1856,222277.40007288914
1857,142488.84449161173
1858,133888.2143862299
1859,116590.7230498902
1860,150915.97839634065
1861,116095.53735471981
1862,295575.38496556896
1863,286203.7186458952
1864,286300.0109821864
1865,330237.5625821711
1866,332928.4807208986
1867,231920.58972715324
1868,296994.59434229
1869,206419.61865462144
1870,229169.55390155714
1871,255783.34602401164
1872,170345.69168383948
1873,242856.5188844535
1874,140110.99042675662
1875,198647.77174727898
1876,196658.55204802897
1877,209379.1254888286
1878,209263.74254039684
1879,133310.88906901472
1880,133714.6500207101
1881,249838.66743669633
1882,249542.2034355295
1883,186945.1362070757
1884,202620.237277079
1885,236552.0469991778
1886,288517.93912581896
1887,211754.91647526855
1888,272424.2286024543
1889,165772.11628837377
1890,123262.99139509758
1891,134568.30645735603
1892,100666.90414457125
1893,134263.15114337383
1894,129888.75603346643
1895,138974.74307053754
1896,121353.27682172837
1897,113049.88650826232
1898,113488.47588337962
1899,154016.88999199317
1900,149635.55553209284
1901,165950.91064184066
1902,147286.7218821928
1903,213463.9797322969
1904,139515.317931771
1905,193522.8019944273
1906,151997.67275468554
1907,198229.47301000505
1908,112438.34377338453
1909,134519.62156464733
1910,118400.53181327133
1911,209203.97990449663
1912,307244.0006879568
1913,139783.9640150176
1914,67551.69562906277
1915,279899.9598517055
1916,63880.79993102185
1917,241743.75053823605
1918,140528.7460903353
1919,171852.4428632065
1920,157014.48898336967
1921,412429.461084411
1922,310221.58716665505
1923,223012.40167100236
1924,243751.07123741982
1925,197404.29297880424
1926,403230.7078527649
1927,136838.6554965096
1928,152660.80007050306
1929,129182.89302932762
1930,138464.47528762455
1931,139402.81692227154
1932,135093.82518856344
1933,180284.78143831278
1934,175892.44260774608
1935,172321.1876380246
1936,189442.9756464029
1937,179537.98706024792
1938,167282.82742218045
1939,243665.71841073237
1940,190627.3758068823
1941,170532.65481947214
1942,181691.68838428968
1943,205532.5717625384
1944,340820.0190619477
1945,372904.51077440166
1946,149784.2567939808
1947,301171.02302675607
1948,174415.9056873034
1949,248280.05458684382
1950,185728.62032295702
1951,250518.34235958516
1952,214548.86762116596
1953,170847.33213461252
1954,183137.06650279998
1955,132730.40925044075
1956,317757.8307965847
1957,152882.91522738803
1958,307907.0782981471
1959,142417.74040201548
1960,116306.99040137911
1961,125224.0737209261
1962,97198.80282252986
1963,108310.1918852719
1964,110506.49725785901
1965,147726.3873365354
1966,138260.91167784797
1967,289414.45417957567
1968,434823.52369052387
1969,384768.27910952596
1970,441865.7351644568
1971,513683.9624342912
1972,371442.08412421285
1973,265794.03705036436
1974,308596.8589811337
1975,454902.46186905686
1976,267224.27306153986
1977,362347.99091941136
1978,346599.46198069036
1979,323639.10498490604
1980,204939.59048882604
1981,340912.39846496057
1982,218878.65234187598
1983,205986.40521437797
1984,169629.39057903492
1985,219984.56307677424
1986,210259.92576200844
1987,172249.40434315804
1988,175748.54779637582
1989,189584.86800134054
1990,214061.82480677162
1991,223564.44303238546
1992,216608.4667135925
1993,166983.5266810142
1994,226709.9136665656
1995,185111.30334167593
1996,256085.4277104998
1997,306752.94679832686
1998,325268.22270106064
1999,261929.6491150945
2000,306396.37096393306
2001,266090.9588278605
2002,241066.73473447195
2003,258653.36300619438
2004,279817.6231149314
2005,213354.85888973187
2006,224696.36505091953
2007,248091.08513416036
2008,216996.01618751904
2009,194579.39476239143
2010,190448.16389926767
2011,138833.1630083786
2012,171959.54215759845
2013,178133.65181934327
2014,184470.70734090827
2015,203574.83366281583
2016,193675.952139758
2017,195796.15521992318
2018,128560.0648593187
2019,134952.73108261413
2020,112852.9344390652
2021,112444.10994555613
2022,181099.2183877356
2023,142953.4407010015
2024,250273.7267849122
2025,366204.7282810356
2026,173713.5776296565
2027,156545.60053984585
2028,151876.42008634825
2029,167213.52616750577
2030,270465.1707420347
2031,241902.01268631834
2032,251080.8631466784
2033,259457.43369218698
2034,167923.28289240386
2035,210960.34036490385
2036,198167.20140290083
2037,201333.81601933163
2038,283036.6724181577
2039,211042.66204437581
2040,310592.1354439333
2041,279614.96584840905
2042,201839.0311595789
2043,176436.21310507006
2044,164268.65056525005
2045,220048.0031396412
2046,143397.84454953432
2047,143697.41659430927
2048,138390.95057726602
2049,137791.38496228732
2050,176069.51163183482
2051,102655.66889089969
2052,128582.34100983024
2053,145463.79781565984
2054,89724.73234396352
2055,152582.27762772047
2056,139516.01106328532
2057,120856.91517332422
2058,217119.5070750967
2059,134852.98121318463
2060,169300.30925527224
2061,168162.3066527807
2062,130633.07206237539
2063,119337.9778344381
2064,144652.14850634083
2065,117251.75879380907
2066,161011.97877426312
2067,113513.98349150256
2068,139776.48071348545
2069,86687.49115457582
2070,113417.85958337803
2071,94802.9107116248
2072,141212.68960410575
2073,136535.39072919355
2074,186393.0991296626
2075,147234.875681676
2076,117705.12300648587
2077,155212.67272532303
2078,124564.00680575817
2079,135254.33032906184
2080,119944.5590634374
2081,122271.09729998487
2082,130021.61529874137
2083,139534.18960830543
2084,113622.42572925743
2085,121649.88247486175
2086,118082.16334194799
2087,120540.25341535824
2088,99053.93218082491
2089,80296.60852313155
2090,131488.69490760076
2091,117672.96470999478
2092,121245.49435551759
2093,119553.14080748764
2094,110731.44120212317
2095,150457.7225564537
2096,84233.47718319207
2097,95957.11921088678
2098,145119.18497645506
2099,46372.84130197409
2100,80047.31093888561
2101,117617.64700681444
2102,128465.31013556289
2103,104694.77939092512
2104,137540.64428819783
2105,127597.87741277227
2106,65068.05377548871
2107,211490.30033492946
2108,115147.92876517764
2109,113892.8883279295
2110,129865.41968916982
2111,140030.07013910371
2112,140958.3305888626
2113,118985.75400334338
2114,119651.51670004995
2115,157404.58772970724
2116,117382.13565648957
2117,152616.2980906304
2118,124373.62692934701
2119,113322.48128490263
2120,116010.90320998913
2121,88542.31774895707
2122,116062.5955902694
2123,86426.81457792288
2124,161202.99942578023
2125,125006.48703684848
2126,151069.79388725088
2127,150800.34143722316
2128,130113.46088629954
2129,93985.55520844199
2130,140879.67105622942
2131,143188.46426942846
2132,115531.82899296361
2133,116830.32893906499
2134,120204.96500658758
2135,91231.98036525521
2136,79708.34294523393
2137,113707.17873237151
2138,134639.67164245807
2139,152517.4078413484
2140,139405.68993265813
2141,150929.1390288212
2142,130200.93451270033
2143,147774.9570261403
2144,118003.15080556879
2145,136459.0116607153
2146,166069.6210859346
2147,143729.3062604187
2148,136302.43643969097
2149,151894.67172312766
2150,226960.51726364496
2151,113190.6003902293
2152,163713.66573983492
2153,165084.96927320544
2154,107097.26773817578
2155,138723.62403673292
2156,252729.03040528434
2157,239303.68379365327
2158,232283.60455666104
2159,203605.43218833365
2160,173291.55318482732
2161,242430.07730519024
2162,405401.79608350067
2163,355088.2851682127
2164,246122.8720332769
2165,191309.17420943684
2166,148609.87256215946
2167,222144.80612080902
2168,199273.67198861713
2169,196044.1246095749
2170,216360.84814459604
2171,155104.5902679198
2172,135109.20878301078
2173,165624.4550109414
2174,222495.22070642322
2175,297920.4731495499
2176,319448.234687721
2177,239102.6082480377
2178,209815.80737651582
2179,141377.11561774916
2180,213987.9322724754
2181,191061.3759334971
2182,221575.9712183505
2183,195746.60650405128
2184,126558.28534808414
2185,125086.1196765059
2186,144575.7028946248
2187,152957.3010225422
2188,152097.58757515874
2189,264222.9221280269
2190,84586.85595510286
2191,86044.99931421813
2192,95744.83655124373
2193,105946.19084597038
2194,102696.97437380235
2195,116488.71293775924
2196,101250.43673528169
2197,118377.54352252545
2198,158601.58524871527
2199,179204.85773506778
2200,146822.1968904084
2201,144257.56807829143
2202,200131.19530892314
2203,141242.61214710402
2204,174389.82041641316
2205,112817.972384441
2206,145748.98870948568
2207,211287.24488155346
2208,251180.4828611591
2209,230447.21584824158
2210,122121.15905783774
2211,117024.14116281307
2212,115119.69837240735
2213,99570.96287705183
2214,128277.64870915003
2215,104290.07753273471
2216,142582.4073823539
2217,61828.785628243066
2218,87366.13625804447
2219,82266.9863559151
2220,82978.57979531934
2221,284090.21171213913
2222,258775.72708749914
2223,298164.8692500444
2224,207830.5450197814
2225,117829.74733005541
2226,178998.07498512702
2227,202206.17873257506
2228,266672.6215242634
2229,247628.12992171673
2230,149910.94359962898
2231,212008.52806432245
2232,178699.8229494182
2233,179764.42182481455
2234,241509.9255679146
2235,213707.20136980718
2236,263593.1743015148
2237,357043.58023011877
2238,199429.32229061174
2239,113680.4991580632
2240,158645.92390918295
2241,152219.6107428491
2242,126010.18249902557
2243,126608.63072703213
2244,102548.6782935175
2245,99187.93503850893
2246,142509.8209935626
2247,108741.33536336938
2248,127337.3455123848
2249,121227.25304046205
2250,132166.7572339786
2251,105310.37071881899
2252,175117.35028427507
2253,150635.25347759784
2254,173922.69846830805
2255,189819.19308440984
2256,178910.03105172812
2257,201802.04772786252
2258,162117.75551611683
2259,174635.45244808437
2260,155831.46485007813
2261,183682.16728596715
2262,203542.8923520433
2263,353007.67019793857
2264,530050.4743043997
2265,169001.8741990289
2266,293413.455348662
2267,397199.7544329774
2268,381269.55236175086
2269,154070.2477275111
2270,197126.71239782005
2271,218596.9232151842
2272,197663.5910504106
2273,165743.50533975317
2274,177977.43284921107
2275,172002.1793221709
2276,196804.35257647312
2277,177241.78201812346
2278,144260.9937724868
2279,128487.36843191007
2280,119701.51626592025
2281,170417.91658670557
2282,183482.238927856
2283,106683.37898486959
2284,112904.96819606735
2285,142630.430857826
2286,123948.20233510525
2287,339844.8820839946
2288,271283.736093148
2289,379107.7916090836
2290,519771.52008354454
2291,313331.3210050284
2292,435963.91801416164
2293,526744.8453464604
2294,410006.2790462307
2295,527181.3541565507
2296,285901.6153955226
2297,310030.44505066983
2298,331257.8780371628
2299,369628.9841082192
2300,329761.7571933135
2301,293072.5000206352
2302,246016.5446787084
2303,242072.2422636952
2304,245929.05894939942
2305,188071.89309155176
2306,187594.57106752016
2307,193061.11137277726
2308,224681.6406181833
2309,278841.79425033653
2310,210198.96347200547
2311,195825.51790466465
2312,164399.41362287063
2313,170744.11889450773
2314,165347.11467513806
2315,174772.5022613121
2316,183973.98033404656
2317,187593.4970209008
2318,177224.4968244341
2319,178483.16162359752
2320,183898.07948638007
2321,233022.83045797833
2322,174778.00292574524
2323,180662.36100964324
2324,176547.34152088675
2325,210047.19710151048
2326,172447.86308342722
2327,206946.82670244866
2328,228064.07890962067
2329,186337.6970182731
2330,179036.93443104147
2331,354385.1998157398
2332,399444.44886929763
2333,309016.68003328715
2334,250532.82909827103
2335,264425.24267884943
2336,320001.20852551225
2337,198969.0828543389
2338,268546.74216042564
2339,220668.77424414
2340,401754.74079437455
2341,215716.07261092274
2342,233527.74873711367
2343,230660.04253025563
2344,215777.8410490676
2345,240438.89533569952
2346,212926.57909646758
2347,196387.2919503141
2348,235259.04665117874
2349,170519.4288876429
2350,296386.2092439478
2351,247479.37195006968
2352,254742.6689761144
2353,249842.43373332874
2354,135750.42367848393
2355,148035.91851844505
2356,151994.83025049287
2357,191894.73328904228
2358,195125.9619146181
2359,128739.1386393589
2360,120462.27647703791
2361,146684.49939695213
2362,264950.82988051325
2363,138494.95916811118
2364,160433.205347333
2365,216622.13635832947
2366,182899.6009955492
2367,217602.70990358863
2368,213467.11282298414
2369,221777.39703693552
2370,169542.76556135475
2371,169340.09239316112
2372,192889.58568143865
2373,267624.6160624053
2374,319070.2176466288
2375,248181.934366865
2376,290472.6896016277
2377,344503.86779930606
2378,141276.61661575935
2379,189566.36519534863
2380,147164.30520962595
2381,166270.4909108123
2382,199978.71688233878
2383,205418.16782754924
2384,249069.07563509422
2385,157372.83385965272
2386,135850.40222383404
2387,134470.2575844638
2388,98418.37478935003
2389,126249.56791772034
2390,143808.82821130235
2391,144587.20079379217
2392,116877.02500186276
2393,165849.980718311
2394,145574.63711681188
2395,209491.41969975136
2396,152249.6286889406
2397,212730.18136151574
2398,135892.00950501606
2399,62779.80539920186
2400,63646.02917908229
2401,116105.3237247999
2402,138718.13984735115
2403,139338.45062775022
2404,151262.53784506753
2405,161747.37160053905
2406,138755.1160798052
2407,127586.83674063973
2408,145288.08593268285
2409,125838.45278284335
2410,162002.99292017403
2411,119643.2674895602
2412,154275.47993782445
2413,131262.6004224593
2414,141707.66391407163
2415,132992.08957379078
2416,122656.2609159672
2417,138209.51330218418
2418,132895.3690757059
2419,127363.69254318973
2420,124822.82084189214
2421,148666.55495921476
2422,116546.98147960403
2423,117857.55662866651
2424,151239.38990303944
2425,198151.844773521
2426,131441.78228913085
2427,132172.9748494673
2428,183709.1460786596
2429,119083.11323002412
2430,131955.89852063448
2431,109863.05504396802
2432,140501.45584835712
2433,144472.41552466
2434,138707.64855381774
2435,148154.75144051274
2436,109025.39366265807
2437,112788.86881296727
2438,123098.35776327347
2439,108545.23131329675
2440,121454.46732473286
2441,92497.35581197165
2442,99225.97453537161
2443,120866.35456761719
2444,132418.0131821002
2445,87281.72789884693
2446,133458.65424874364
2447,186486.0187105224
2448,138336.37843029306
2449,115179.90876253102
2450,148009.5321918883
2451,125921.9767864706
2452,199469.53926178953
2453,92439.25762230433
2454,118013.85490252168
2455,122249.93310655437
2456,130479.12136119844
2457,130143.36225185609
2458,126291.24117618549
2459,113768.58369857837
2460,141736.73556179387
2461,125115.18105303303
2462,136428.31953436724
2463,124955.62784254225
2464,177841.87582484345
2465,141007.21617046447
2466,112839.7554488956
2467,137260.84413814542
2468,82922.15960020582
2469,77652.82020567614
2470,178691.62297909864
2471,207694.35961086777
2472,154504.70056220872
2473,117033.6610302079
2474,82828.32375073721
2475,219777.71975850686
2476,117383.25286959388
2477,129602.23619678643
2478,154209.63719980224
2479,106204.13506849672
2480,147648.79294285027
2481,125684.58918304817
2482,131457.6533896179
2483,117346.57299975265
2484,131016.9676869704
2485,129368.96956994355
2486,152788.22455988775
2487,177125.37508846103
2488,162176.89220726606
2489,154302.92427898396
2490,147054.8018100607
2491,92027.00444869611
2492,188682.427059234
2493,144577.25866837215
2494,148990.44804787548
2495,91100.68743863623
2496,239321.4768284677
2497,152879.09908101294
2498,113337.13317752123
2499,89927.52021678792
2500,125068.3397278804
2501,135276.57961787452
2502,141539.1581739072
2503,96473.84362689711
2504,187251.44729611222
2505,223714.1770984862
2506,250645.66739750648
2507,289193.89281380863
2508,252860.38577727103
2509,217977.19013152728
2510,218776.53354939335
2511,173641.9348756345
2512,204959.34609623454
2513,219862.0729185182
2514,242392.6792589186
2515,153263.9793443459
2516,171477.8998050193
2517,142571.38737786724
2518,153602.26237773165
2519,229658.48248174594
2520,210619.547056191
2521,184020.72544907892
2522,221229.43086281096
2523,122099.7612646195
2524,137988.80434945915
2525,145548.59337451105
2526,140954.96554330745
2527,119641.28069492041
2528,127381.10393053161
2529,135399.33561956426
2530,122056.43329630468
2531,250459.42526627055
2532,228185.89392157763
2533,194696.7549266171
2534,234857.86897460607
2535,299380.7210048577
2536,234002.21576382048
2537,231627.09050931456
2538,181305.69991420425
2539,186202.33979709647
2540,174416.28176273816
2541,180177.95621259694
2542,165739.92994851258
2543,130137.9310192993
2544,123812.07357000468
2545,134661.48268904112
2546,131217.6078597577
2547,142068.21883174777
2548,151964.89837368802
2549,160189.7394730178
2550,603873.2429801793
2551,144324.02213301836
2552,132579.62813777244
2553,79829.7353927697
2554,103243.56388188763
2555,127931.56795145018
2556,102606.5199770561
2557,109368.01439935988
2558,152535.6757546731
2559,134091.6042081329
2560,152740.35357903334
2561,148186.2433889523
2562,134428.72348156056
2563,146501.37838074387
2564,197969.73821518684
2565,138344.2063418437
2566,155664.85557263694
2567,134955.95494902701
2568,197155.47468209232
2569,213639.58895318437
2570,120750.33739182903
2571,181918.7166151947
2572,145692.81634757092
2573,226118.0787766256
2574,270958.22757056385
2575,134577.31956205904
2576,124060.74442145131
2577,147798.51202538083
2578,88843.43062959978
2579,67995.54256747813
2580,115708.8603677184
2581,126334.32483452933
2582,118982.26109542575
2583,265723.62435128726
2584,172131.33747448088
2585,186889.56832647615
2586,217068.29544061984
2587,194149.6055338432
2588,147200.78213366892
2589,149892.44714673178
2590,214670.46873827477
2591,232467.9282877085
2592,206869.30293156413
2593,242243.9038226233
2594,183778.7167527927
2595,200080.7287493346
2596,312104.1381543879
2597,186311.28978187792
2598,275263.17104983097
2599,314933.55344555667
2600,167580.3160385495
2601,147682.41039642692
2602,84058.17216914192
2603,93113.3962282823
2604,89659.35752226716
2605,82280.59099222181
2606,152105.16289972246
2607,207454.1881324732
2608,202374.28211728524
2609,169237.1902400809
2610,113649.0907834659
2611,126756.52737240457
2612,153306.9188254987
2613,133843.39230306965
2614,128172.37010117019
2615,154618.74695616032
2616,148908.45930853384
2617,175083.41138813307
2618,211143.10123808772
2619,196386.9400951203
2620,183344.90748043195
2621,172270.56259840695
2622,180576.38981994323
2623,243695.02665753063
2624,305208.79208567843
2625,297590.95468022756
2626,171402.09124800158
2627,167746.3216349645
2628,504841.4693703276
2629,533738.3327332247
2630,351117.55384620506
2631,524834.933298468
2632,414629.44024399016
2633,305418.6337055145
2634,410051.2171561836
2635,157458.1920264541
2636,177952.06076992757
2637,179142.7871467463
2638,254216.45823918565
2639,183827.42832513698
2640,152333.84906442754
2641,108870.41468075976
2642,191347.61417545288
2643,104271.94625760712
2644,126682.61817614129
2645,111819.38458933913
2646,97811.29523613429
2647,108162.13291442074
2648,147536.24507408
2649,146535.83129919213
2650,140549.12355903443
2651,145572.4181042349
2652,395257.2550478464
2653,251412.27081280385
2654,254308.43229567757
2655,395039.68232680316
2656,312018.77909692394
2657,333765.36896683555
2658,285628.13661562424
2659,286595.0383169526
2660,345481.64817976934
2661,338087.1575543184
2662,355090.5748012681
2663,284477.1312740822
2664,271350.3206430684
2665,319282.40762338217
2666,284028.96526870364
2667,164014.8911228931
2668,174499.81679734855
2669,178805.4960631311
2670,276100.2568617304
2671,181499.37822668342
2672,187224.39658494547
2673,205292.68068016722
2674,198896.50081777776
2675,169136.221851008
2676,188555.33653517606
2677,197914.44766905654
2678,241140.6028945967
2679,271427.47771229217
2680,275641.1205519397
2681,403786.10239395587
2682,325690.1893587727
2683,520448.63102193084
2684,315909.9079632466
2685,322815.1603382505
2686,253485.82852261385
2687,317873.19717690296
2688,210669.2902745732
2689,202199.50628877425
2690,439163.39012371196
2691,190556.84285515646
2692,135328.34370353416
2693,196858.55661699423
2694,134300.9246410938
2695,191100.21493477753
2696,182865.5251290354
2697,187366.55298972825
2698,194178.65590350633
2699,176098.51017645997
2700,159825.66052944522
2701,155317.94225770197
2702,117868.67309206395
2703,122505.30856910959
2704,139284.28984934534
2705,119615.63366552017
2706,118304.8049007077
2707,128185.67160835223
2708,133655.43355115308
2709,105541.63545700627
2710,126896.5416601074
2711,285821.5486859441
2712,394111.77968997875
2713,174092.98663477978
2714,152082.18159818248
2715,173555.84631677065
2716,145687.2944699404
2717,183566.00482900927
2718,224496.0151958415
2719,160867.1175744826
2720,169537.23125665213
2721,134016.95135103073
2722,162942.4770862112
2723,142396.12293591155
2724,130584.20098780951
2725,131393.55957547922
2726,149750.3471506019
2727,177807.87342559296
2728,168543.5588980216
2729,149410.2854748872
2730,144284.3475913751
2731,130465.8458365738
2732,130317.68972483059
2733,157221.2503693426
2734,149714.45824315996
